23527
11033
3267
307
6795
56647
8678
624
675
811
857
830
998
983
1213
8453
9201
1760
5424
5610
55740
83990
23062
64841
3299
3437
3609
3685
11127
10300
4000
1326
4209
5595
6416
51079
5530
5770
27342
5911
5873
5928
10955
6500
6272
6688
8878
6722
6772
6774
6778
7277
356
7332
